year,month,district,department,request_count,avg_response_time,resolution_rate,priority_critical_count,priority_high_count,priority_medium_count,priority_low_count
2021,5,Southside,Parks & Recreation,16,39.5,0.869,2,14,8,3
2021,5,Southside,Building & Safety,6,38.2,0.708,3,9,18,8
2021,5,Southside,Transportation,18,72.7,0.759,3,8,16,20
2021,5,Southside,Utilities,17,91.1,0.674,0,15,20,10
2021,5,Southside,Environmental Services,10,60.8,0.898,3,3,6,12
2021,5,Southside,Code Enforcement,5,89.1,0.692,2,6,8,5
2021,5,Southside,Permits & Licensing,15,50.4,0.817,1,8,10,5
2021,5,Eastgate,Public Works,22,35.5,0.911,0,7,24,18
2021,5,Eastgate,Parks & Recreation,27,89.9,0.695,0,8,25,8
2021,5,Eastgate,Building & Safety,24,32.7,0.673,3,4,6,6
2021,5,Eastgate,Transportation,15,89.5,0.702,1,5,18,20
2021,5,Eastgate,Utilities,28,54.0,0.771,5,10,13,12
2021,5,Eastgate,Environmental Services,14,67.1,0.669,1,3,6,15
2021,5,Eastgate,Code Enforcement,23,40.3,0.902,4,15,20,7
2021,5,Eastgate,Permits & Licensing,6,89.4,0.861,2,2,18,5
2021,5,Westbrook,Public Works,14,25.4,0.738,5,12,24,18
2021,5,Westbrook,Parks & Recreation,11,69.2,0.724,0,2,11,8
2021,5,Westbrook,Building & Safety,25,89.5,0.821,2,3,20,6
2021,5,Westbrook,Transportation,14,29.2,0.895,3,9,20,11
2021,5,Westbrook,Utilities,7,93.0,0.671,5,10,17,8
2021,5,Westbrook,Environmental Services,16,62.3,0.732,3,7,10,17
2021,5,Westbrook,Code Enforcement,6,52.3,0.699,2,9,19,11
2021,5,Westbrook,Permits & Licensing,12,65.6,0.909,2,11,6,7
2021,5,Riverside,Public Works,29,60.2,0.672,5,12,8,5
2021,5,Riverside,Parks & Recreation,26,68.6,0.742,2,14,22,16
2021,5,Riverside,Building & Safety,29,85.6,0.767,4,5,22,4
2021,5,Riverside,Transportation,17,37.9,0.702,4,8,22,18
2021,5,Riverside,Utilities,23,79.4,0.722,1,9,14,5
2021,5,Riverside,Environmental Services,17,79.2,0.706,5,2,21,19
2021,5,Riverside,Code Enforcement,30,47.2,0.776,4,12,24,7
2021,5,Riverside,Permits & Licensing,8,91.9,0.902,3,4,10,9
2021,5,Highland,Public Works,30,38.9,0.747,1,4,6,16
2021,5,Highland,Parks & Recreation,7,34.8,0.788,5,8,11,7
2021,5,Highland,Building & Safety,24,57.2,0.893,2,7,7,5
2021,5,Highland,Transportation,17,91.0,0.754,4,8,22,13
2021,5,Highland,Utilities,13,59.4,0.892,4,9,5,19
2021,5,Highland,Environmental Services,30,82.1,0.651,3,3,18,7
2021,5,Highland,Code Enforcement,9,47.0,0.764,4,11,23,6
2021,5,Highland,Permits & Licensing,8,40.5,0.704,4,14,8,12
2021,5,Lakewood,Public Works,22,26.7,0.824,2,8,13,15
2021,5,Lakewood,Parks & Recreation,25,42.9,0.664,3,11,24,18
2021,5,Lakewood,Building & Safety,6,40.6,0.867,1,6,17,7
2021,5,Lakewood,Transportation,24,85.3,0.78,4,12,17,4
2021,5,Lakewood,Utilities,17,54.0,0.914,2,13,12,4
2021,5,Lakewood,Environmental Services,28,38.4,0.708,3,6,16,3
2021,5,Lakewood,Code Enforcement,15,45.0,0.697,2,6,13,18
2021,5,Lakewood,Permits & Licensing,27,51.3,0.896,5,3,12,7
2021,5,Industrial,Public Works,14,68.3,0.761,5,9,15,11
2021,5,Industrial,Parks & Recreation,28,91.3,0.663,3,11,25,5
2021,5,Industrial,Building & Safety,11,39.1,0.803,3,5,18,18
2021,5,Industrial,Transportation,29,68.3,0.661,4,15,16,4
2021,5,Industrial,Utilities,21,53.0,0.825,1,3,14,19
2021,5,Industrial,Environmental Services,17,74.3,0.822,1,14,21,3
2021,5,Industrial,Code Enforcement,10,47.1,0.675,1,15,11,4
2021,5,Industrial,Permits & Licensing,12,54.8,0.685,0,9,6,14
2021,5,Midtown,Public Works,27,92.2,0.778,1,6,16,17
2021,5,Midtown,Parks & Recreation,21,46.8,0.857,3,12,8,3
2021,5,Midtown,Building & Safety,12,59.9,0.734,2,9,24,17
2021,5,Midtown,Transportation,10,82.5,0.884,3,11,22,14
2021,5,Midtown,Utilities,16,72.5,0.663,1,15,13,5
2021,5,Midtown,Environmental Services,14,64.8,0.856,0,8,6,8
2021,5,Midtown,Code Enforcement,23,33.8,0.712,1,15,12,10
2021,5,Midtown,Permits & Licensing,26,87.5,0.655,1,6,25,16
2021,5,University,Public Works,21,78.2,0.778,0,15,5,18
2021,5,University,Parks & Recreation,9,56.2,0.652,5,4,24,3
2021,5,University,Building & Safety,12,83.0,0.747,2,11,14,11
2021,5,University,Transportation,18,62.9,0.833,3,15,16,17
2021,5,University,Utilities,13,74.6,0.908,1,9,14,19
2021,5,University,Environmental Services,24,62.3,0.758,3,11,8,3
2021,5,University,Code Enforcement,21,92.7,0.823,5,15,16,20
2021,5,University,Permits & Licensing,25,45.5,0.684,4,11,14,12
2021,5,Harbor,Public Works,26,84.7,0.748,0,9,7,13
2021,5,Harbor,Parks & Recreation,13,71.6,0.777,5,7,13,11
2021,5,Harbor,Building & Safety,25,38.3,0.812,5,12,14,9
2021,5,Harbor,Transportation,9,28.4,0.762,4,14,12,4
2021,5,Harbor,Utilities,30,63.4,0.768,4,8,15,7
2021,5,Harbor,Environmental Services,28,77.9,0.874,0,12,20,12
2021,5,Harbor,Code Enforcement,13,79.5,0.66,3,8,17,4
2021,5,Harbor,Permits & Licensing,23,38.0,0.795,5,11,11,13
2021,6,Downtown,Public Works,39,91.3,0.875,5,5,22,18
2021,6,Downtown,Parks & Recreation,36,84.7,0.732,2,10,14,8
2021,6,Downtown,Building & Safety,26,54.9,0.777,4,4,14,6
2021,6,Downtown,Transportation,20,35.3,0.658,1,13,13,20
2021,6,Downtown,Utilities,29,92.2,0.715,1,12,15,5
2021,6,Downtown,Environmental Services,12,41.3,0.673,2,5,14,16
2021,6,Downtown,Code Enforcement,30,90.9,0.807,2,7,13,12
2021,6,Downtown,Permits & Licensing,19,72.0,0.896,0,9,6,5
2021,6,Northside,Public Works,28,48.9,0.818,1,10,8,15
2021,6,Northside,Parks & Recreation,29,26.8,0.7,2,8,6,7
2021,6,Northside,Building & Safety,9,83.8,0.857,1,7,18,17
2021,6,Northside,Transportation,9,49.2,0.752,2,15,10,5
2021,6,Northside,Utilities,20,62.4,0.65,2,12,10,13
2021,6,Northside,Environmental Services,25,41.4,0.706,0,2,19,11
2021,6,Northside,Code Enforcement,11,42.0,0.868,1,11,10,18
2021,6,Northside,Permits & Licensing,30,44.1,0.702,0,4,24,16
2021,6,Southside,Public Works,35,60.3,0.884,3,8,18,18
2021,6,Southside,Parks & Recreation,23,41.4,0.671,0,2,22,9
2021,6,Southside,Building & Safety,28,49.7,0.852,2,2,15,19
2021,6,Southside,Transportation,11,63.6,0.871,0,12,5,10
2021,6,Southside,Utilities,12,93.1,0.864,5,7,14,7
2021,6,Southside,Environmental Services,8,67.5,0.783,3,10,23,12
2021,6,Southside,Code Enforcement,10,26.9,0.916,0,15,6,12
2021,6,Southside,Permits & Licensing,14,51.6,0.691,3,13,21,19
2021,6,Eastgate,Public Works,21,72.0,0.727,3,12,9,13
2021,6,Eastgate,Parks & Recreation,28,66.2,0.808,2,14,11,8
2021,6,Eastgate,Building & Safety,30,56.1,0.876,3,2,12,10
2021,6,Eastgate,Transportation,28,43.1,0.771,1,5,5,19
2021,6,Eastgate,Utilities,10,62.7,0.829,0,7,25,4
2021,6,Eastgate,Environmental Services,17,80.4,0.757,5,6,22,4
2021,6,Eastgate,Code Enforcement,24,70.5,0.691,0,12,8,3
2021,6,Eastgate,Permits & Licensing,6,91.2,0.753,5,3,18,17
2021,6,Westbrook,Public Works,23,76.5,0.655,0,10,13,18
2021,6,Westbrook,Parks & Recreation,37,38.8,0.782,1,5,25,3
2021,6,Westbrook,Building & Safety,14,87.2,0.792,3,12,8,19
2021,6,Westbrook,Transportation,13,91.0,0.781,4,11,9,16
2021,6,Westbrook,Utilities,8,59.3,0.682,4,13,24,6
2021,6,Westbrook,Environmental Services,14,81.8,0.717,0,14,8,18
2021,6,Westbrook,Code Enforcement,11,88.8,0.896,4,5,13,19
2021,6,Westbrook,Permits & Licensing,11,91.9,0.79,2,13,18,12
2021,6,Riverside,Public Works,14,72.8,0.86,0,10,20,9
2021,6,Riverside,Parks & Recreation,37,33.4,0.812,3,7,12,3
2021,6,Riverside,Building & Safety,5,26.5,0.784,5,3,8,18
2021,6,Riverside,Transportation,9,35.1,0.699,0,14,21,5
2021,6,Riverside,Utilities,28,50.3,0.767,5,3,13,10
2021,6,Riverside,Environmental Services,19,68.9,0.67,2,6,19,4
2021,6,Riverside,Code Enforcement,8,60.3,0.699,1,15,6,12
2021,6,Riverside,Permits & Licensing,16,65.3,0.822,5,7,18,6
2021,6,Highland,Public Works,11,64.1,0.849,0,2,9,8
2021,6,Highland,Parks & Recreation,21,48.2,0.857,2,9,24,11
2021,6,Highland,Building & Safety,28,55.2,0.781,0,7,15,8
2021,6,Highland,Transportation,8,70.7,0.655,3,8,19,11
2021,6,Highland,Utilities,17,71.1,0.817,5,15,20,16
2021,6,Highland,Environmental Services,25,46.3,0.673,1,3,9,4
2021,6,Highland,Code Enforcement,10,30.5,0.899,0,8,23,18
2021,6,Highland,Permits & Licensing,30,73.6,0.684,4,12,19,8
2021,6,Lakewood,Public Works,33,49.7,0.81,3,14,16,3
2021,6,Lakewood,Parks & Recreation,36,84.2,0.662,5,4,20,18
2021,6,Lakewood,Building & Safety,8,41.0,0.89,3,9,6,5
2021,6,Lakewood,Transportation,13,24.7,0.704,5,7,5,19
2021,6,Lakewood,Utilities,29,93.0,0.816,5,11,23,10
2021,6,Lakewood,Environmental Services,26,42.8,0.668,2,10,21,6
2021,6,Lakewood,Code Enforcement,18,26.0,0.716,5,13,12,18
2021,6,Lakewood,Permits & Licensing,16,87.5,0.762,5,12,25,15
2021,6,Industrial,Public Works,12,75.9,0.898,4,11,6,3
2021,6,Industrial,Parks & Recreation,35,53.4,0.702,1,10,20,18
2021,6,Industrial,Building & Safety,10,61.2,0.895,0,14,20,13
2021,6,Industrial,Transportation,12,81.9,0.668,2,6,6,19
2021,6,Industrial,Utilities,12,73.9,0.804,4,12,17,15
2021,6,Industrial,Environmental Services,12,89.3,0.683,0,9,19,17
2021,6,Industrial,Code Enforcement,7,62.5,0.887,3,9,15,6
2021,6,Industrial,Permits & Licensing,20,53.5,0.78,5,12,5,6
2021,6,Midtown,Public Works,23,29.1,0.725,3,2,22,20
2021,6,Midtown,Parks & Recreation,7,47.4,0.905,0,14,24,12
2021,6,Midtown,Building & Safety,21,44.4,0.774,4,5,25,17
2021,6,Midtown,Transportation,15,72.3,0.694,2,15,6,10
2021,6,Midtown,Utilities,19,59.0,0.849,2,10,24,18
2021,6,Midtown,Environmental Services,27,86.4,0.819,5,7,19,6
2021,6,Midtown,Code Enforcement,8,72.2,0.684,5,5,5,13
2021,6,Midtown,Permits & Licensing,16,92.1,0.686,5,14,14,20
2021,6,University,Public Works,29,79.8,0.722,2,13,8,4
2021,6,University,Parks & Recreation,14,91.2,0.844,3,4,18,6
2021,6,University,Building & Safety,13,78.3,0.709,4,5,11,6
2021,6,University,Transportation,17,55.9,0.817,1,9,11,13
2021,6,University,Utilities,8,79.4,0.678,3,2,25,6
2021,6,University,Environmental Services,29,93.3,0.89,3,9,23,19
2021,6,University,Code Enforcement,9,43.5,0.872,3,2,21,4
2021,6,University,Permits & Licensing,22,61.3,0.775,3,15,23,18
2021,6,Harbor,Public Works,29,46.6,0.807,1,13,23,8
2021,6,Harbor,Parks & Recreation,39,76.6,0.761,1,3,17,13
2021,6,Harbor,Building & Safety,21,69.3,0.839,3,8,24,10
2021,6,Harbor,Transportation,13,75.2,0.664,3,7,14,17
2021,6,Harbor,Utilities,30,85.9,0.774,1,4,18,19
2021,6,Harbor,Environmental Services,14,42.9,0.715,5,10,15,20
2021,6,Harbor,Code Enforcement,25,58.8,0.889,1,5,11,12
2021,6,Harbor,Permits & Licensing,26,51.2,0.852,2,12,9,8
2021,7,Downtown,Public Works,29,31.0,0.779,4,13,25,13
2021,7,Downtown,Parks & Recreation,37,95.4,0.858,0,14,16,20
2021,7,Downtown,Building & Safety,20,39.2,0.785,4,11,18,20
2021,7,Downtown,Transportation,14,40.8,0.761,3,14,5,19
2021,7,Downtown,Utilities,8,80.2,0.858,0,8,9,4
2021,7,Downtown,Environmental Services,26,40.4,0.899,0,5,13,8
2021,7,Downtown,Code Enforcement,14,66.7,0.753,5,6,9,4
2021,7,Downtown,Permits & Licensing,27,60.1,0.813,2,5,22,4
2021,7,Northside,Public Works,22,64.3,0.781,3,3,24,20
2021,7,Northside,Parks & Recreation,16,60.4,0.698,5,12,22,15
2021,7,Northside,Building & Safety,12,82.5,0.796,4,14,14,4
2021,7,Northside,Transportation,17,33.4,0.857,3,8,15,20
2021,7,Northside,Utilities,6,91.1,0.906,0,13,13,9
2021,7,Northside,Environmental Services,24,50.6,0.687,3,15,12,14
2021,7,Northside,Code Enforcement,29,61.3,0.68,4,10,24,9
2021,7,Northside,Permits & Licensing,29,91.2,0.7,5,5,14,17
2021,7,Southside,Public Works,14,42.2,0.76,5,3,10,8
2021,7,Southside,Parks & Recreation,39,51.6,0.865,4,3,17,4
2021,7,Southside,Building & Safety,18,56.9,0.696,2,10,13,7
2021,7,Southside,Transportation,10,43.2,0.787,4,15,13,3
2021,7,Southside,Utilities,15,34.6,0.815,3,13,9,4
2021,7,Southside,Environmental Services,9,64.7,0.843,2,11,6,12
2021,7,Southside,Code Enforcement,20,91.5,0.896,4,10,16,5
2021,7,Southside,Permits & Licensing,30,92.1,0.716,5,7,21,10
2021,7,Eastgate,Public Works,14,33.5,0.732,4,3,21,8
2021,7,Eastgate,Parks & Recreation,25,88.4,0.912,4,10,17,5
2021,7,Eastgate,Building & Safety,16,85.9,0.68,1,5,15,13
2021,7,Eastgate,Transportation,16,92.2,0.764,2,5,24,19
2021,7,Eastgate,Utilities,20,24.7,0.769,4,15,25,3
2021,7,Eastgate,Environmental Services,8,27.3,0.797,5,7,19,10
2021,7,Eastgate,Code Enforcement,25,48.4,0.778,4,11,12,4
2021,7,Eastgate,Permits & Licensing,26,68.1,0.885,2,8,8,15
2021,7,Westbrook,Public Works,18,71.7,0.767,4,13,14,3
2021,7,Westbrook,Parks & Recreation,29,83.0,0.895,2,10,21,17
2021,7,Westbrook,Building & Safety,20,32.6,0.794,0,6,25,9
2021,7,Westbrook,Transportation,15,44.5,0.663,4,3,8,8
2021,7,Westbrook,Utilities,29,72.1,0.883,4,10,5,5
2021,7,Westbrook,Environmental Services,11,35.7,0.869,5,12,11,16
2021,7,Westbrook,Code Enforcement,8,85.4,0.897,1,10,18,5
2021,7,Westbrook,Permits & Licensing,28,43.1,0.894,5,4,5,17
2021,7,Riverside,Public Works,37,47.1,0.799,2,2,7,5
2021,7,Riverside,Parks & Recreation,8,27.6,0.662,1,14,13,20
2021,7,Riverside,Building & Safety,7,75.9,0.77,4,15,12,11
2021,7,Riverside,Transportation,18,42.5,0.701,3,9,25,15
2021,7,Riverside,Utilities,18,72.2,0.65,2,2,17,6
2021,7,Riverside,Environmental Services,22,82.0,0.671,0,12,24,5
2021,7,Riverside,Code Enforcement,29,37.8,0.754,5,11,6,5
2021,7,Riverside,Permits & Licensing,16,58.9,0.746,4,3,14,12
2021,7,Highland,Public Works,33,47.1,0.91,0,6,19,15
2021,7,Highland,Parks & Recreation,23,70.2,0.656,5,2,20,8
2021,7,Highland,Building & Safety,22,55.0,0.886,1,4,17,20
2021,7,Highland,Transportation,14,45.7,0.676,5,4,14,14
2021,7,Highland,Utilities,5,78.6,0.814,4,15,22,7
2021,7,Highland,Environmental Services,8,65.1,0.664,0,2,23,15
2021,7,Highland,Code Enforcement,22,34.1,0.818,4,3,14,9
2021,7,Highland,Permits & Licensing,28,39.0,0.786,5,13,16,9
2021,7,Lakewood,Public Works,25,63.2,0.727,5,15,21,7
2021,7,Lakewood,Parks & Recreation,14,92.3,0.877,1,5,24,11
2021,7,Lakewood,Building & Safety,11,76.0,0.671,0,4,23,4
2021,7,Lakewood,Transportation,29,31.6,0.783,4,9,25,20
2021,7,Lakewood,Utilities,7,35.6,0.914,2,12,7,11
2021,7,Lakewood,Environmental Services,8,35.4,0.782,1,13,23,18
2021,7,Lakewood,Code Enforcement,15,50.2,0.823,2,4,25,10
2021,7,Lakewood,Permits & Licensing,8,33.3,0.766,2,11,7,9
2021,7,Industrial,Public Works,21,43.8,0.89,3,9,15,12
2021,7,Industrial,Parks & Recreation,37,26.9,0.897,4,4,23,14
2021,7,Industrial,Building & Safety,30,84.0,0.73,2,8,10,3
2021,7,Industrial,Transportation,15,80.8,0.658,1,14,12,16
2021,7,Industrial,Utilities,13,93.6,0.792,2,4,15,18
2021,7,Industrial,Environmental Services,19,45.8,0.748,3,7,14,18
2021,7,Industrial,Code Enforcement,22,28.8,0.917,0,4,25,5
2021,7,Industrial,Permits & Licensing,13,26.8,0.827,1,10,11,11
2021,7,Midtown,Public Works,39,55.9,0.906,5,3,7,3
2021,7,Midtown,Parks & Recreation,29,41.7,0.794,5,2,23,15
2021,7,Midtown,Building & Safety,29,58.7,0.84,4,5,6,20
2021,7,Midtown,Transportation,13,28.9,0.702,4,10,20,7
2021,7,Midtown,Utilities,16,39.4,0.849,3,5,23,12
2021,7,Midtown,Environmental Services,9,37.6,0.805,3,10,21,5
2021,7,Midtown,Code Enforcement,17,39.5,0.883,2,10,5,10
2021,7,Midtown,Permits & Licensing,30,91.8,0.79,4,12,10,19
2021,7,University,Public Works,12,49.4,0.713,3,4,10,7
2021,7,University,Parks & Recreation,39,27.6,0.722,5,9,16,4
2021,7,University,Building & Safety,12,71.1,0.794,3,5,7,11
2021,7,University,Transportation,16,92.0,0.757,1,2,11,19
2021,7,University,Utilities,30,74.0,0.782,2,8,20,17
2021,7,University,Environmental Services,6,60.9,0.722,0,12,15,6
2021,7,University,Code Enforcement,27,56.8,0.777,4,12,13,11
2021,7,University,Permits & Licensing,23,74.9,0.904,4,11,10,15
2021,7,Harbor,Public Works,35,47.7,0.661,3,7,23,5
2021,7,Harbor,Parks & Recreation,29,59.7,0.797,2,8,12,19
2021,7,Harbor,Building & Safety,17,36.1,0.855,2,15,16,18
2021,7,Harbor,Transportation,30,94.9,0.905,3,11,5,19
2021,7,Harbor,Utilities,9,38.2,0.886,3,4,12,5
2021,7,Harbor,Environmental Services,21,74.7,0.773,5,6,11,7
2021,7,Harbor,Code Enforcement,10,62.9,0.879,1,7,24,6
2021,7,Harbor,Permits & Licensing,26,58.6,0.751,1,8,15,6
2021,8,Downtown,Public Works,28,59.5,0.806,5,9,20,9
2021,8,Downtown,Parks & Recreation,32,37.6,0.893,1,12,18,3
2021,8,Downtown,Building & Safety,12,72.5,0.821,0,4,23,8
2021,8,Downtown,Transportation,9,31.2,0.813,5,10,6,7
2021,8,Downtown,Utilities,6,32.7,0.671,1,6,10,19
2021,8,Downtown,Environmental Services,17,62.0,0.759,4,11,25,3
2021,8,Downtown,Code Enforcement,28,66.4,0.674,5,12,14,5
2021,8,Downtown,Permits & Licensing,11,55.0,0.697,3,11,20,18
2021,8,Northside,Public Works,14,95.1,0.802,1,15,18,7
2021,8,Northside,Parks & Recreation,42,73.5,0.738,4,15,10,19
2021,8,Northside,Building & Safety,13,30.8,0.913,1,13,15,17
2021,8,Northside,Transportation,24,44.6,0.764,4,3,12,15
2021,8,Northside,Utilities,17,70.8,0.657,1,3,5,9
2021,8,Northside,Environmental Services,21,82.3,0.795,4,12,18,7
2021,8,Northside,Code Enforcement,24,44.0,0.667,0,4,20,4
2021,8,Northside,Permits & Licensing,30,35.7,0.892,4,10,8,5
2021,8,Southside,Public Works,28,73.4,0.717,5,4,24,20
2021,8,Southside,Parks & Recreation,7,28.7,0.836,5,12,18,19
2021,8,Southside,Building & Safety,18,65.2,0.759,2,15,6,19
2021,8,Southside,Transportation,18,50.2,0.709,1,14,20,15
2021,8,Southside,Utilities,16,72.2,0.912,4,14,23,6
2021,8,Southside,Environmental Services,18,36.7,0.811,1,6,20,10
2021,8,Southside,Code Enforcement,7,54.5,0.771,2,11,22,16
2021,8,Southside,Permits & Licensing,13,42.3,0.873,1,2,5,19
2021,8,Eastgate,Public Works,11,58.9,0.797,4,2,17,9
2021,8,Eastgate,Parks & Recreation,37,45.9,0.699,2,8,16,6
2021,8,Eastgate,Building & Safety,9,30.2,0.843,3,12,23,11
2021,8,Eastgate,Transportation,13,38.1,0.836,4,8,23,14
2021,8,Eastgate,Utilities,24,52.1,0.762,2,12,17,9
2021,8,Eastgate,Environmental Services,18,57.8,0.749,4,14,22,18
2021,8,Eastgate,Code Enforcement,10,31.2,0.734,2,10,22,18
2021,8,Eastgate,Permits & Licensing,13,71.8,0.83,2,11,16,15
2021,8,Westbrook,Public Works,39,44.6,0.774,1,15,8,10
2021,8,Westbrook,Parks & Recreation,26,37.9,0.707,5,4,8,9
2021,8,Westbrook,Building & Safety,21,25.7,0.892,3,14,15,20
2021,8,Westbrook,Transportation,24,39.2,0.711,5,12,6,8
2021,8,Westbrook,Utilities,17,44.1,0.684,5,2,7,7
2021,8,Westbrook,Environmental Services,20,70.0,0.67,4,8,7,5
2021,8,Westbrook,Code Enforcement,13,33.7,0.824,1,7,7,4
2021,8,Westbrook,Permits & Licensing,28,48.5,0.841,3,8,24,19
2021,8,Riverside,Public Works,19,64.1,0.719,5,11,6,8
2021,8,Riverside,Parks & Recreation,35,70.9,0.681,3,9,5,9
2021,8,Riverside,Building & Safety,26,62.6,0.768,4,6,11,4
2021,8,Riverside,Transportation,30,43.3,0.813,4,10,21,10
2021,8,Riverside,Utilities,24,86.7,0.92,1,12,6,14
2021,8,Riverside,Environmental Services,12,67.8,0.759,5,2,10,5
2021,8,Riverside,Code Enforcement,13,40.2,0.719,3,7,17,15
2021,8,Riverside,Permits & Licensing,23,58.5,0.749,1,10,5,5
2021,8,Highland,Public Works,9,89.8,0.749,4,6,22,14
2021,8,Highland,Parks & Recreation,22,50.9,0.754,2,5,24,9
2021,8,Highland,Building & Safety,19,84.2,0.826,3,11,5,11
2021,8,Highland,Transportation,10,68.2,0.74,3,10,8,20
2021,8,Highland,Utilities,7,82.9,0.66,4,6,15,6
2021,8,Highland,Environmental Services,30,86.7,0.788,4,6,22,11
2021,8,Highland,Code Enforcement,27,52.7,0.784,3,8,23,18
2021,8,Highland,Permits & Licensing,29,72.1,0.653,1,14,15,17
2021,8,Lakewood,Public Works,36,86.8,0.771,3,11,5,18
2021,8,Lakewood,Parks & Recreation,11,48.7,0.687,2,3,17,10
2021,8,Lakewood,Building & Safety,26,55.6,0.784,5,5,15,16
2021,8,Lakewood,Transportation,16,53.1,0.833,4,10,5,11
2021,8,Lakewood,Utilities,12,54.3,0.91,2,3,17,13
2021,8,Lakewood,Environmental Services,7,67.1,0.868,4,4,20,13
2021,8,Lakewood,Code Enforcement,16,31.9,0.757,1,11,13,8
2021,8,Lakewood,Permits & Licensing,28,48.3,0.804,5,5,20,9
2021,8,Industrial,Public Works,16,86.0,0.671,5,5,13,9
2021,8,Industrial,Parks & Recreation,16,29.2,0.88,1,15,12,14
2021,8,Industrial,Building & Safety,9,39.3,0.831,0,3,7,18
2021,8,Industrial,Transportation,24,63.1,0.875,0,14,22,4
2021,8,Industrial,Utilities,20,33.0,0.685,2,11,15,18
2021,8,Industrial,Environmental Services,23,64.1,0.906,2,9,10,19
2021,8,Industrial,Code Enforcement,13,53.9,0.738,3,5,23,7
2021,8,Industrial,Permits & Licensing,6,67.7,0.901,4,14,18,18
2021,8,Midtown,Public Works,30,84.3,0.919,0,10,16,15
2021,8,Midtown,Parks & Recreation,36,25.6,0.68,1,9,8,19
2021,8,Midtown,Building & Safety,19,67.9,0.872,2,13,5,3
2021,8,Midtown,Transportation,26,44.5,0.715,1,8,23,6
2021,8,Midtown,Utilities,15,80.7,0.665,2,11,13,8
2021,8,Midtown,Environmental Services,22,50.6,0.787,2,5,13,18
2021,8,Midtown,Code Enforcement,24,64.3,0.847,2,7,10,18
2021,8,Midtown,Permits & Licensing,18,49.5,0.815,1,8,16,14
2021,8,University,Public Works,23,66.1,0.798,2,9,10,7
2021,8,University,Parks & Recreation,32,70.1,0.72,5,5,8,11
2021,8,University,Building & Safety,30,30.1,0.682,1,10,18,15
2021,8,University,Transportation,11,40.2,0.785,1,14,9,18
2021,8,University,Utilities,30,84.5,0.839,0,4,18,18
2021,8,University,Environmental Services,9,80.8,0.745,5,10,22,13
2021,8,University,Code Enforcement,30,53.1,0.756,3,6,13,20
2021,8,University,Permits & Licensing,23,37.8,0.667,0,8,8,8
2021,8,Harbor,Public Works,8,66.5,0.917,1,15,13,18
2021,8,Harbor,Parks & Recreation,35,36.0,0.663,0,9,15,11
2021,8,Harbor,Building & Safety,16,80.1,0.718,2,10,22,11
2021,8,Harbor,Transportation,16,83.7,0.84,0,8,8,14
2021,8,Harbor,Utilities,26,92.1,0.76,4,5,23,20
2021,8,Harbor,Environmental Services,10,71.7,0.776,2,7,15,19
2021,8,Harbor,Code Enforcement,20,69.4,0.771,5,9,7,15
2021,8,Harbor,Permits & Licensing,24,37.6,0.787,2,9,25,7
2021,9,Downtown,Public Works,10,62.1,0.869,5,14,15,16
2021,9,Downtown,Parks & Recreation,25,77.0,0.829,4,11,17,5
2021,9,Downtown,Building & Safety,7,32.2,0.845,1,7,12,13
2021,9,Downtown,Transportation,15,60.0,0.891,5,6,13,15
2021,9,Downtown,Utilities,13,90.2,0.665,3,14,16,19
2021,9,Downtown,Environmental Services,19,83.1,0.66,3,4,10,3
2021,9,Downtown,Code Enforcement,9,50.4,0.796,5,5,13,5
2021,9,Downtown,Permits & Licensing,11,34.7,0.852,1,8,8,6
2021,9,Northside,Public Works,7,24.6,0.696,3,10,6,3
2021,9,Northside,Parks & Recreation,29,65.8,0.843,3,10,7,6
2021,9,Northside,Building & Safety,13,90.0,0.84,4,4,7,15
2021,9,Northside,Transportation,14,72.4,0.756,1,5,14,17
2021,9,Northside,Utilities,25,24.1,0.682,1,4,21,8
2021,9,Northside,Environmental Services,5,62.5,0.832,0,12,16,13
2021,9,Northside,Code Enforcement,20,54.1,0.847,3,15,22,11
2021,9,Northside,Permits & Licensing,22,61.6,0.67,3,4,22,8
2021,9,Southside,Public Works,23,37.8,0.877,4,9,25,16
2021,9,Southside,Parks & Recreation,21,76.2,0.892,5,12,22,12
2021,9,Southside,Building & Safety,16,32.5,0.917,3,10,12,5
2021,9,Southside,Transportation,19,39.1,0.653,2,7,18,11
2021,9,Southside,Utilities,9,95.8,0.726,2,2,5,19
2021,9,Southside,Environmental Services,29,72.1,0.698,1,7,14,18
